freq,currency,estruct,ecase,geo\TIME_PERIOD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,PPS,SOC,P1_NCH_AW67,IT,1324.77,1337.0,1337.17,1369.34,1380.79,1428.98,1482.23,1570.92,1668.03,1687.6,1762.06,1773.83,1788.18,1812.5,1808.0,1824.85,1866.07,1882.72,1905.81,1962.63,2013.81,2083.92,1943.82,1090.4,1055.51,2611.78
A,PPS,SOC,P1_NCH_AW67,JP,2135.68,2225.88,2345.06,2073.77,2133.37,2338.16,2491.45,2536.08,2612.41,2548.32,2756.6,2956.21,3158.36,3301.97,3331.81,3478.69,3244.86,3213.09,3254.12,3100.49,3056.29,3117.93,3271.52,3497.64,,
A,PPS,SOC,P1_NCH_AW67,LT,115.88,117.44,124.17,139.01,147.4,157.61,175.27,205.53,225.68,628.54,631.79,641.22,669.16,718.12,757.15,810.82,867.85,932.62,997.15,2965.95,3146.2,3387.0,3508.06,3788.39,4609.79,5024.85
A,PPS,SOC,P1_NCH_AW67,LU,2496.2,2581.23,2637.98,2727.25,2723.07,2882.77,3011.65,3143.66,3264.78,3275.23,3298.6,3615.32,3462.02,3549.66,3576.46,3796.96,3767.33,3707.25,3859.42,3781.23,3846.77,3874.31,4103.61,4466.91,4999.68,5174.07
A,PPS,SOC,P1_NCH_AW67,LV,228.31,250.36,268.76,316.39,346.7,392.83,436.86,519.16,582.05,593.07,629.6,774.64,787.83,839.91,849.16,922.25,958.17,1030.96,1142.85,1211.31,1282.16,1429.81,1440.11,1577.26,2091.3,2254.39
A,PPS,SOC,P1_NCH_AW67,MT,,,,,,1298.43,1295.44,1330.73,1417.34,1422.57,1512.25,1636.3,1683.49,1685.05,1636.27,1672.22,1731.43,1741.69,1806.3,1942.57,1937.39,1751.25,1903.03,2013.48,2414.6,2404.07
A,PPS,SOC,P1_NCH_AW67,NL,5630.77,5323.63,5522.0,6050.62,6451.89,6735.59,5878.66,6011.27,6204.12,5975.46,6009.96,6101.09,6016.12,5872.08,5482.68,5091.81,4706.16,4700.03,4827.43,4713.79,4619.54,4454.62,4568.96,4317.52,6325.34,6792.34
A,PPS,SOC,P1_NCH_AW67,NO,1340.62,1444.73,1528.97,1551.81,1617.38,1681.51,1781.92,1940.83,1994.1,1993.84,2028.24,2077.79,2131.13,2188.62,2319.98,2246.09,2180.12,2270.63,2322.95,2361.65,2372.93,2518.85,2578.41,2714.34,,
A,PPS,SOC,P1_NCH_AW67,PL,1368.83,1464.41,1503.99,1604.82,1620.12,1640.17,1747.74,1884.41,1661.46,1662.46,1795.29,1907.57,1993.45,2069.9,2187.72,2286.02,2335.47,2435.87,2575.7,2719.54,3036.39,2903.46,3145.14,3356.7,3062.83,3333.92
A,PPS,SOC,P1_NCH_AW67,PT,1004.5,1030.12,1040.57,1098.8,1127.55,1189.7,1225.62,1247.7,1272.22,1285.4,1310.48,1304.2,1323.92,1361.56,1336.53,1345.15,1338.9,1339.08,1387.38,1450.57,1426.44,1534.78,1640.96,1784.16,2207.96,2353.39
A,PPS,SOC,P1_NCH_AW67,RO,,,,,,,,,935.25,1007.98,1098.1,1153.1,1174.81,894.49,948.04,957.53,1049.6,1134.34,3799.57,4137.94,4373.84,4577.87,4814.59,5468.21,8044.06,8858.07
A,PPS,SOC,P1_NCH_AW67,SE,1127.43,1154.34,1178.1,1199.68,1263.2,1314.04,1376.59,1464.81,1529.95,1514.41,1519.28,1544.08,1608.71,1609.72,1619.18,1623.54,1608.42,1613.58,1636.36,1633.21,1665.37,1707.82,1778.69,1844.6,1922.76,1991.15
A,PPS,SOC,P1_NCH_AW67,SI,1712.86,1882.54,2031.1,2206.19,2365.56,2454.09,2552.12,2656.15,2815.31,2714.78,2880.35,2989.45,3035.26,3063.13,3085.35,3115.17,3124.63,3223.46,3327.47,3454.12,3572.03,3785.03,3959.75,4285.84,6267.21,7035.73
A,PPS,SOC,P1_NCH_AW67,SK,912.15,1046.74,1057.53,1017.35,1089.94,1149.29,1156.71,1117.93,1156.82,1132.25,1218.05,1250.1,1264.81,1310.51,1367.3,1395.64,1302.74,1279.73,1322.65,1372.7,1448.2,1572.8,1648.73,1846.19,2406.02,2568.79
A,PPS,SOC,P1_NCH_AW67,TR,1342459267.0,1503279704.0,1359149215.0,1276541191.0,1301.76,1384.04,1297.49,1068.08,1172.67,1229.93,1305.6,1365.87,1421.53,1489.33,1560.13,1687.84,1819.37,1827.97,1881.25,2066.1,2029.96,1969.0,2098.32,2789.9,,
A,PPS,SOC,P1_NCH_AW67,UK,1389.18,1433.28,1472.14,1732.95,1856.63,1882.96,1972.51,2073.66,2016.27,1892.63,1961.07,1907.41,1902.17,1857.82,1810.05,1859.98,1926.4,2018.81,2054.88,2128.94,,,,,,
A,PPS,SOC,P1_NCH_AW67,US,1439.96,1472.45,1511.57,1565.37,1584.73,1632.05,1694.8,1808.22,1832.64,1836.99,1880.01,1405.7,1431.62,1947.9,1985.84,2033.29,2006.51,2052.25,2082.49,2064.06,2140.76,2207.74,2240.95,2387.3,,
A,PPS,SOC,P1_NCH_AW80,AT,4008.89,3993.75,4130.36,4388.83,4469.92,4684.98,4855.45,4998.65,5108.86,5118.88,5215.42,5336.32,5442.85,5584.0,5656.38,5805.78,5871.26,5925.94,6036.99,6147.42,6317.88,6686.59,7024.71,7326.2,7709.14,7959.25
A,PPS,SOC,P1_NCH_AW80,BE,3169.63,3367.68,3533.45,3522.52,3631.28,3742.76,3822.79,3904.41,4098.1,4211.07,4353.87,4480.65,4596.0,4613.76,4665.25,4665.2,4571.57,4632.15,4721.4,4823.02,4929.26,4950.61,5139.33,5513.09,5611.97,5609.96
A,PPS,SOC,P1_NCH_AW80,BG,,,,,,,,,344.74,373.08,377.9,439.24,467.46,503.13,550.34,587.5,635.52,701.44,762.86,825.9,870.36,975.08,1073.86,1214.42,1552.31,1757.93
A,PPS,SOC,P1_NCH_AW80,CH,1715.87,1782.21,1863.99,1824.18,1798.86,1833.94,1897.95,2037.83,2061.82,2071.87,2090.1,2209.88,2349.58,2424.47,2343.13,2383.25,2421.61,2433.41,2457.77,2499.92,2605.8,2776.47,2834.48,2953.48,,
A,PPS,SOC,P1_NCH_AW80,CY,,,,,,903.55,955.75,1039.87,,,,,,,1364.25,,,1472.25,1500.93,1623.37,1979.29,2198.82,2383.88,2589.46,3312.32,3424.87
A,PPS,SOC,P1_NCH_AW80,CZ,884.71,970.29,1008.48,1080.43,1137.79,1201.12,1258.99,1365.13,1476.4,1337.32,1373.8,1413.66,1445.36,1459.84,1521.73,1549.53,1595.42,1688.07,1775.64,1874.66,1845.65,1838.68,1914.58,2049.97,2589.18,2761.65
A,PPS,SOC,P1_NCH_AW80,DE,5077.35,5226.83,5437.45,5698.55,5884.33,6180.69,6356.11,6390.86,6400.8,6266.08,6442.59,6893.79,7017.32,6913.49,7087.72,7210.13,7429.72,7628.58,7865.91,7771.86,7679.65,7969.55,8603.95,9069.99,8677.63,9205.58
A,PPS,SOC,P1_NCH_AW80,DK,1930.81,1726.87,1794.9,1835.55,1898.39,1912.97,2007.41,2147.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.32,111.32
A,PPS,SOC,P1_NCH_AW80,EA19,,,,,,3605.81,3638.72,3682.76,3748.36,3736.47,3841.45,4024.78,4122.5,4162.57,4222.8,4240.49,4306.4,4364.62,4327.89,4323.09,4283.18,4401.74,4647.87,,,
A,PPS,SOC,P1_NCH_AW80,EA20,,,,,,,,,,,,,,4146.15,4205.95,4224.37,4290.0,4348.35,4313.05,4309.22,4271.21,4390.57,4636.02,4744.69,4835.13,5291.21
A,PPS,SOC,P1_NCH_AW80,EA21,,,,,,,,,,,,,,,,,,,,,,,,,4770.08,5221.92
A,PPS,SOC,P1_NCH_AW80,EE,0.0,0.0,62.91,68.15,71.52,77.0,51.39,58.57,63.84,179.41,297.87,312.85,326.46,244.51,254.88,215.47,228.02,237.33,242.68,253.56,256.46,259.91,260.8,286.08,349.01,375.89
A,PPS,SOC,P1_NCH_AW80,EL,2229.92,2334.68,2612.08,2843.01,3104.47,3144.25,3380.75,3296.02,3290.51,3300.35,3168.69,3173.05,3193.45,3007.31,3076.99,2876.35,2881.26,2924.98,2937.06,2963.23,2625.65,2596.32,2838.16,3113.75,3538.09,3689.78
A,PPS,SOC,P1_NCH_AW80,ES,970.62,1006.61,1054.25,1080.17,1086.73,1115.72,1142.0,1159.34,1218.87,1239.45,1263.08,1296.52,1325.91,1358.3,1382.57,1418.25,1409.51,1423.73,1419.1,1444.95,1351.61,1482.51,1561.63,1714.18,1903.4,1960.41
A,PPS,SOC,P1_NCH_AW80,EU15,2932.37,2961.03,3039.56,3195.32,3295.24,3399.69,3451.94,3517.27,3524.46,3480.57,3573.27,3718.7,3798.98,3816.98,3853.68,3875.24,3945.06,4012.0,3988.2,3981.44,,,,,,
A,PPS,SOC,P1_NCH_AW80,EU27_2020,,,,,,,,,,,,,,3610.42,3672.1,3694.94,3759.45,3824.4,3944.45,3981.69,3997.86,4094.21,4333.53,4488.05,4663.66,5099.4
A,PPS,SOC,P1_NCH_AW80,EU28,,,,,,,,,,,,,,3438.29,3482.91,3510.32,3578.16,3650.98,3760.52,3806.7,,,,,,
A,PPS,SOC,P1_NCH_AW80,FI,1166.36,1102.46,1083.0,1107.65,1176.91,1278.61,1447.2,1578.55,1531.71,1583.43,1824.56,1861.54,2010.12,2040.48,2157.79,2264.4,2430.86,2635.08,2805.69,2860.03,3085.37,3282.36,3313.14,3575.07,3037.97,3031.81
A,PPS,SOC,P1_NCH_AW80,FR,2597.92,2704.84,2777.91,2827.9,2874.33,3023.68,3121.3,3217.3,3292.71,3330.67,3403.68,3489.39,3544.58,3657.89,3765.88,3851.2,3854.58,3865.03,3232.77,3119.22,3017.29,3132.4,3370.07,3515.24,3593.82,3657.08
A,PPS,SOC,P1_NCH_AW80,HR,,,,,,,,,,,,,,2580.14,2652.19,2735.82,2767.55,2851.34,2944.82,3020.49,3162.42,3348.11,3507.36,3887.49,4642.8,5163.98
A,PPS,SOC,P1_NCH_AW80,HU,804.29,879.52,961.3,1022.09,1141.62,1206.09,1367.91,1672.83,1799.88,1858.23,1918.89,2101.48,2321.02,2396.33,2429.52,2468.91,2546.52,2709.23,2897.62,3101.53,3207.43,3288.81,3527.14,3829.59,4296.79,4700.59
A,PPS,SOC,P1_NCH_AW80,IE,627.58,613.8,620.67,668.68,719.24,755.72,785.6,824.13,852.87,851.66,897.64,883.86,899.66,1110.74,1084.7,1090.4,1106.39,1107.03,1126.62,1240.22,1218.56,1296.8,1329.87,1431.29,1411.98,1466.14
A,PPS,SOC,P1_NCH_AW80,IS,37.82,42.34,45.86,46.89,47.67,50.72,50.75,55.43,52.33,50.11,47.74,51.43,52.39,52.06,52.34,52.55,51.65,53.22,53.17,52.85,54.53,54.83,57.93,58.52,,
A,PPS,SOC,P1_NCH_AW80,IT,1581.81,1596.42,1596.62,1635.03,1648.7,1706.24,1769.83,1875.73,1991.66,2015.05,2103.96,2118.0,2135.13,2164.18,2158.8,2178.93,2228.13,2248.03,2275.59,2343.43,2404.55,2488.26,2320.98,1582.33,1260.3,3118.54
A,PPS,SOC,P1_NCH_AW80,JP,2550.06,2657.76,2800.07,2476.14,2547.3,2791.84,2974.86,3028.16,3119.29,3042.77,3291.46,3529.8,3771.18,3942.65,3978.28,4153.66,3874.46,3836.52,3885.52,3702.08,3649.3,3722.9,3906.29,4176.28,,
A,PPS,SOC,P1_NCH_AW80,LT,138.37,140.23,148.26,166.0,175.99,188.19,209.28,245.41,269.47,750.5,754.38,765.64,798.99,857.46,904.06,968.14,1036.23,1113.57,1190.63,3541.43,3756.67,4044.17,4188.72,4523.45,5504.23,5999.82
A,PPS,SOC,P1_NCH_AW80,LU,2986.84,3088.52,3156.68,3263.55,3258.54,3449.61,3603.76,3764.69,3909.3,3922.14,3950.05,4328.51,4145.69,4250.73,4282.84,4546.17,4510.56,4439.22,4621.1,4527.8,4605.87,4638.98,4913.25,5348.14,5985.54,6194.58
A,PPS,SOC,P1_NCH_AW80,LV,272.61,298.93,320.91,377.78,413.97,469.05,521.63,619.9,694.99,708.13,751.76,924.95,940.68,1002.87,1013.93,1101.18,1144.08,1231.01,1364.6,1446.35,1530.94,1707.23,1719.53,1883.29,2497.07,2691.81
A,PPS,SOC,P1_NCH_AW80,MT,,,,,,1550.37,1546.78,1588.94,1692.34,1698.59,1805.67,1953.79,2010.13,2011.99,1953.76,1996.68,2067.38,2079.62,2156.77,2319.49,2313.31,2091.05,2272.27,2404.15,2883.11,2870.53
A,PPS,SOC,P1_NCH_AW80,NL,7103.72,6523.73,6697.43,7292.39,7919.66,8072.28,7035.46,6872.99,6870.08,6249.51,6346.66,6356.51,6388.08,6479.16,6209.38,5580.92,5352.96,5285.58,5332.5,5231.06,5110.3,4978.42,5114.44,4916.25,7377.34,7618.45
A,PPS,SOC,P1_NCH_AW80,NO,1600.74,1725.06,1825.63,1852.91,1931.2,2007.78,2127.67,2317.4,2381.02,2380.7,2421.78,2480.94,2544.63,2613.27,2770.12,2681.9,2603.13,2711.2,2773.68,2819.88,2833.36,3007.59,3078.7,3241.0,,
A,PPS,SOC,P1_NCH_AW80,PL,1634.43,1748.55,1795.81,1916.21,1934.47,1958.41,2086.85,2250.05,1983.84,1985.03,2143.63,2277.7,2380.24,2471.52,2612.2,2729.57,2788.62,2908.49,3075.46,3247.21,3625.55,3466.81,3755.4,4008.0,3657.1,3980.8
A,PPS,SOC,P1_NCH_AW80,PT,1199.4,1229.99,1242.47,1311.99,1346.32,1420.54,1463.43,1489.79,1519.07,1534.82,1564.74,1557.26,1580.79,1625.74,1595.86,1606.14,1598.69,1598.9,1656.57,1732.02,1703.22,1832.57,1959.36,2130.34,2636.37,2810.02
A,PPS,SOC,P1_NCH_AW80,RO,,,,,,,,,1116.71,1203.55,1311.17,1376.84,1402.76,1068.05,1131.99,1143.33,1253.25,1354.44,4536.8,4940.83,5222.49,5466.12,5748.77,6529.2,9604.85,10576.8
A,PPS,SOC,P1_NCH_AW80,SE,1345.64,1385.21,1406.69,1425.7,1510.53,1571.52,1648.28,1752.21,1826.66,1808.38,1809.08,1851.14,1918.08,1919.62,1941.32,1941.55,1923.64,1929.97,1955.83,1955.25,1986.22,2044.79,2116.03,2202.84,2295.15,2378.74
A,PPS,SOC,P1_NCH_AW80,SI,2045.2,2247.81,2425.19,2634.26,2824.54,2930.26,3047.31,3171.52,3361.58,3241.52,3439.23,3569.48,3624.2,3657.47,3684.0,3719.62,3730.9,3848.92,3973.1,4124.32,4265.11,4519.44,4728.06,5117.42,7392.89,8304.92
A,PPS,SOC,P1_NCH_AW80,SK,1089.14,1249.83,1262.73,1214.74,1301.42,1372.28,1381.14,1334.84,1381.27,1351.94,1454.38,1492.66,1510.23,1564.79,1632.6,1666.43,1555.51,1528.05,1579.28,1639.05,1729.2,1877.97,1968.64,2204.4,2872.86,3067.22
A,PPS,SOC,P1_NCH_AW80,TR,1602936438.0,1794960841.0,1622864735.0,1524228288.0,1554.34,1652.58,1549.24,1275.31,1400.19,1468.58,1558.93,1630.89,1697.35,1778.31,1862.84,2015.32,2172.38,2182.65,2246.27,2466.99,2423.83,2351.04,2505.45,3331.22,,
A,PPS,SOC,P1_NCH_AW80,UK,1742.35,1809.48,1856.74,2179.2,2331.65,2363.99,2475.84,2598.69,2533.85,2386.0,2467.54,2448.81,2449.41,2395.73,2340.66,2402.16,2479.52,2591.76,2638.9,2731.36,,,,,,
A,PPS,SOC,P1_NCH_AW80,US,1719.35,1758.14,1804.86,1869.09,1892.21,1948.72,2023.63,2159.07,2188.23,2193.42,2244.79,1678.45,1709.4,2325.85,2371.16,2427.81,2395.83,2450.44,2486.56,2464.55,2556.13,2636.11,2675.76,2850.51,,
A,PPS,TAX,CPL_CH2_AW100,AT,3242.6,3355.34,3537.25,3892.63,4091.24,4220.92,4530.32,4820.65,5096.52,4414.83,4614.99,4923.62,5188.14,5518.43,5723.6,6039.38,4855.21,5025.17,5291.95,3270.55,3187.01,3683.69,3200.02,3390.32,3586.61,3757.82
A,PPS,TAX,CPL_CH2_AW100,BE,5473.0,5783.66,6029.49,5677.15,5348.92,5557.56,5647.34,5835.7,6350.65,6410.82,6897.17,7157.69,7271.43,7097.85,7126.14,6965.27,6202.03,6257.54,6173.55,5815.77,5897.79,6074.49,6982.46,7162.62,6877.03,6423.62
A,PPS,TAX,CPL_CH2_AW100,BG,,,,,,,,,288.38,312.09,343.15,370.72,394.53,424.64,464.48,495.84,515.32,549.17,576.48,626.43,661.77,339.05,433.96,419.51,688.66,849.48
A,PPS,TAX,CPL_CH2_AW100,CH,2025.93,2142.59,2274.57,2326.99,2456.57,2505.09,2362.75,2655.58,2479.15,2460.26,2538.41,2364.27,2323.84,2207.25,2009.46,2028.92,2173.71,2190.55,2260.26,2357.67,2470.76,2804.06,2792.33,2956.31,,
A,PPS,TAX,CPL_CH2_AW100,CY,,,,,,0.0,0.0,0.0,,,,,,,0.0,,,8.68,144.91,214.24,153.47,258.91,670.9,1069.44,2293.0,2564.99
A,PPS,TAX,CPL_CH2_AW100,CZ,352.98,380.66,460.28,535.58,588.26,114.07,-327.39,-232.8,-857.11,-799.75,-811.88,-660.7,-833.59,-862.68,-771.11,-788.63,-1231.68,-1180.39,-1028.28,-790.46,-687.56,-1756.3,-1699.28,-1471.56,1107.18,1385.96
A,PPS,TAX,CPL_CH2_AW100,DE,464.75,263.23,244.15,470.5,218.52,307.49,417.11,625.44,804.67,87.93,-246.91,53.39,255.47,286.47,392.53,444.85,448.26,443.04,595.55,652.09,-377.86,-272.4,503.56,-211.97,4215.52,4308.2
A,PPS,TAX,CPL_CH2_AW100,DK,6950.42,7123.56,7283.99,7444.53,7555.32,7579.46,7983.2,8600.29,11612.62,11507.71,11571.82,11845.06,11994.67,11950.46,11882.11,12183.77,11999.12,12384.53,11648.33,11854.03,12164.34,13618.62,13618.42,14449.36,16227.2,16361.74
A,PPS,TAX,CPL_CH2_AW100,EA19,,,,,,1868.56,2048.02,2174.66,2313.3,2185.09,2244.52,2455.53,2589.2,2549.32,2577.22,2624.39,2531.29,2572.43,2794.65,2811.74,2424.16,2621.55,3229.51,,,
A,PPS,TAX,CPL_CH2_AW100,EA20,,,,,,,,,,,,,,2522.87,2549.57,2596.28,2504.3,2544.77,2764.65,2781.79,2398.28,2593.75,3195.94,3298.77,4811.9,4969.56
A,PPS,TAX,CPL_CH2_AW100,EA21,,,,,,,,,,,,,,,,,,,,,,,,,4728.28,4888.03
A,PPS,TAX,CPL_CH2_AW100,EE,1170.46,1185.76,1386.82,1555.36,1428.85,1331.52,927.82,1286.4,856.97,1176.29,1225.89,1384.37,1533.01,1726.98,1872.8,1881.99,2000.76,2123.28,1497.9,1857.07,1979.6,2296.97,2644.84,3223.95,5366.05,6357.31
A,PPS,TAX,CPL_CH2_AW100,EL,1628.22,1544.37,2041.78,2260.32,2949.87,3030.12,3712.37,3112.0,2878.28,2782.12,2251.86,3215.77,3070.85,2557.41,2758.06,2346.5,2459.83,2434.94,2523.5,2627.77,2095.29,2414.97,3041.13,3730.4,3748.39,4474.7
A,PPS,TAX,CPL_CH2_AW100,ES,987.66,1139.17,1320.27,1198.83,1324.83,1451.51,1570.85,1430.48,1245.63,1425.88,1958.05,2121.85,2313.86,2396.54,2472.0,2118.06,2100.86,2117.66,2173.05,2264.75,1915.12,2376.89,2682.67,3117.31,4283.91,4576.08
A,PPS,TAX,CPL_CH2_AW100,EU15,2467.74,2454.99,2499.61,2593.67,2687.79,2759.05,2964.65,3101.25,3167.78,2992.84,3067.28,3191.04,3403.85,3318.31,3305.99,3322.6,3255.9,3321.75,3501.61,3513.25,,,,,,
A,PPS,TAX,CPL_CH2_AW100,EU27_2020,,,,,,,,,,,,,,2383.58,2413.68,2470.52,2391.59,2448.76,2664.95,2623.01,2350.23,2491.86,2890.46,3049.27,4593.61,4794.32
A,PPS,TAX,CPL_CH2_AW100,EU28,,,,,,,,,,,,,,2760.15,2762.11,2788.68,2729.69,2798.3,2997.21,2974.24,,,,,,
A,PPS,TAX,CPL_CH2_AW100,FI,5602.57,5529.72,5776.78,5816.3,6016.7,6277.63,6426.97,6987.03,7537.61,7248.86,7217.5,7272.75,7205.67,7580.14,7614.67,7740.9,7616.81,7364.28,7375.36,7496.37,7918.76,8145.57,8414.9,8903.68,8978.94,9768.94
A,PPS,TAX,CPL_CH2_AW100,FR,1776.42,1863.55,1961.95,1945.64,1939.18,2182.65,2219.88,2364.57,2375.88,2513.72,2577.18,2676.04,2739.44,2604.26,2633.44,2664.65,2648.35,2646.27,3232.85,3285.59,3178.22,3299.47,3549.82,3702.73,3747.14,3813.09
A,PPS,TAX,CPL_CH2_AW100,HR,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.32
A,PPS,TAX,CPL_CH2_AW100,HU,1477.12,1602.17,1658.16,1460.37,1610.49,1659.75,2494.28,2682.47,2813.72,2836.56,2030.0,1280.04,1283.24,1266.51,1336.21,1407.18,1037.04,979.37,939.75,953.71,1188.42,1369.57,1752.36,2180.86,2703.32,3112.57
A,PPS,TAX,CPL_CH2_AW100,IE,2697.54,2379.32,2184.85,2405.1,2551.76,2514.72,2475.46,2334.4,2332.89,3211.44,3763.63,3980.91,4258.03,4388.92,4375.92,4191.16,3964.85,3920.83,4145.65,5521.82,5582.51,6390.69,6506.63,7087.68,6432.62,6144.66
A,PPS,TAX,CPL_CH2_AW100,IS,4069.45,4260.49,4677.02,5042.54,5594.38,6844.28,7421.99,7562.21,7422.41,4873.59,5181.97,5923.28,6476.03,7063.81,7515.23,8184.05,8364.7,8363.08,8417.96,8426.13,9143.45,9410.51,9770.85,10031.88,,
A,PPS,TAX,CPL_CH2_AW100,IT,3355.33,3110.47,2806.46,2734.12,2887.52,2657.35,2973.64,2999.87,3364.62,3502.59,3865.44,4095.51,4218.57,4145.01,4142.4,4215.13,4322.09,4373.84,4475.34,4715.63,4477.79,4320.44,5885.33,7197.81,8119.55,8147.37
A,PPS,TAX,CPL_CH2_AW100,JP,590.27,631.7,620.97,689.91,963.54,1040.86,1161.27,1339.32,1358.93,1269.45,1226.27,1599.53,2129.04,2157.46,2211.97,2323.9,2175.63,2149.0,2194.89,2097.37,2009.63,2052.23,2188.5,2341.92,,
A,PPS,TAX,CPL_CH2_AW100,LT,1484.79,1506.59,1549.14,1534.37,1682.25,1873.53,1999.66,2176.53,2208.51,1143.26,1131.74,1172.2,1257.45,1394.53,1381.13,1526.99,1347.25,1027.26,2174.16,3868.52,3963.18,4389.85,4769.31,5336.09,6810.38,7560.12
A,PPS,TAX,CPL_CH2_AW100,LU,740.05,259.96,0.0,0.0,0.0,90.04,294.42,534.69,2135.71,1689.73,1824.14,2012.48,2176.9,2541.61,2696.26,2848.08,2879.51,2529.0,2788.31,2842.94,3261.61,3378.74,3593.57,4627.24,5537.64,5489.31
A,PPS,TAX,CPL_CH2_AW100,LV,421.74,495.06,559.97,713.75,837.78,1024.4,1152.37,1245.1,1137.79,1073.44,1447.15,1251.22,1309.48,1332.82,1009.41,1170.23,1204.94,1452.82,1498.33,1472.99,1486.69,1653.14,1761.76,2250.33,4011.88,3534.57
A,PPS,TAX,CPL_CH2_AW100,MT,,,,,,961.58,1063.31,1058.3,1016.73,971.08,1140.74,1451.02,1575.9,1639.62,1536.8,1616.53,1699.71,1834.25,2088.91,2593.28,2735.67,1879.61,2262.46,2606.0,4626.58,3883.14
A,PPS,TAX,CPL_CH2_AW100,NL,1463.29,3269.03,3508.67,3338.91,3713.42,3934.46,4935.38,5719.99,6208.9,6695.23,6568.14,6752.95,6905.02,6483.87,6184.43,7170.49,6960.42,7433.4,7748.25,7215.04,7414.98,7691.73,8452.96,8657.5,7142.02,7868.43
A,PPS,TAX,CPL_CH2_AW100,NO,4655.23,5422.12,5754.97,5752.62,5984.27,6014.88,6410.39,7160.4,7381.86,7239.12,7358.19,7596.82,7702.69,7913.01,8165.58,7840.65,7389.0,7557.48,8119.65,8204.25,8324.84,8897.76,9568.89,10356.3,,
A,PPS,TAX,CPL_CH2_AW100,PL,459.3,441.3,439.59,474.91,483.81,502.3,556.1,0.0,0.0,0.0,0.0,0.0,0.0,44.76,148.4,209.17,263.63,374.23,1375.37,553.4,587.51,569.71,-660.18,-283.31,2896.67,3431.46
A,PPS,TAX,CPL_CH2_AW100,PT,874.03,563.49,563.45,616.57,646.28,521.29,536.21,511.35,483.97,436.31,464.46,512.48,536.72,979.22,948.96,1206.48,578.3,616.09,693.49,810.88,817.88,996.96,1107.42,1240.22,379.45,429.25
A,PPS,TAX,CPL_CH2_AW100,RO,,,,,,,,,905.26,939.27,1077.66,1174.28,1218.92,1312.23,1435.75,1660.88,1874.88,2105.32,1329.56,1448.19,1530.8,1602.19,1684.94,1834.07,2191.8,2417.43
A,PPS,TAX,CPL_CH2_AW100,SE,6409.51,6270.58,5948.99,6187.2,6622.41,6774.04,7023.85,6429.21,6507.46,5934.17,5744.01,5895.48,6134.67,6204.15,6013.6,6091.87,6146.58,6206.66,6307.14,6125.92,6252.23,6350.32,6526.57,6681.33,6708.11,6785.48
A,PPS,TAX,CPL_CH2_AW100,SI,555.74,601.41,639.51,704.43,769.78,334.96,381.33,434.69,498.26,460.43,554.72,600.43,575.94,550.91,586.19,608.01,636.96,711.8,811.85,913.65,985.95,1162.21,1115.43,1225.61,3001.81,3501.66
A,PPS,TAX,CPL_CH2_AW100,SK,565.61,627.08,472.15,489.0,-384.77,-411.79,-494.85,-413.02,-273.33,-642.2,-610.48,-287.11,-301.73,-331.22,-274.39,-215.1,-126.5,-32.33,90.54,158.16,68.52,-21.93,-532.72,-2760.36,0.0,584.55
A,PPS,TAX,CPL_CH2_AW100,TR,2108747479.0,2091682259.0,2044708955.0,1875658037.0,2001.32,2135.0,1983.4,1572.51,1105.84,1159.64,1267.86,1334.5,1405.68,1516.97,1629.67,1786.09,1891.64,2050.41,2199.0,2495.26,2435.76,2451.75,2575.6,3413.29,,
A,PPS,TAX,CPL_CH2_AW100,UK,4725.71,4418.15,4552.78,4865.36,5229.71,5321.12,5600.22,5908.19,5336.43,4996.51,5180.76,4861.12,5384.93,5040.98,4865.72,4698.27,4778.62,4933.26,5023.43,5132.6,,,,,,
A,PPS,TAX,CPL_CH2_AW100,US,1898.67,1776.49,1818.68,965.58,1001.66,1046.26,1227.14,1581.38,1776.29,889.84,1309.36,2064.71,2181.02,2156.77,2304.47,2400.14,2457.59,2663.62,1668.67,1729.64,2009.73,896.89,2472.45,2613.01,,
A,PPS,TAX,CPL_CH2_AW100_100,AT,7163.51,7374.23,7746.7,8470.27,9442.41,9717.18,10340.32,10919.3,11463.09,10225.38,10627.19,11234.04,11755.47,12410.24,12810.02,13442.63,11099.82,11459.48,11986.65,10372.41,10256.27,11365.43,11307.91,11619.93,12089.53,12501.06
A,PPS,TAX,CPL_CH2_AW100_100,BE,16801.4,17498.97,18160.19,17414.77,17376.44,17957.05,18287.49,18777.41,20031.44,20421.63,21461.91,22171.79,22631.7,22443.79,22647.61,22379.98,20953.54,21105.75,20931.11,20871.11,21271.67,21530.6,23452.33,24690.16,24601.83,24041.42
A,PPS,TAX,CPL_CH2_AW100_100,BG,,,,,,,,,576.77,624.19,686.3,741.43,789.06,849.29,928.97,991.69,1030.64,1098.34,1152.96,1252.85,1323.54,678.11,867.93,839.02,1902.74,2224.38
